,time,close,high,low,open,volume,baseVolume,datetime
546,1594465200,9200.37,9224.0,9197.49,9210.84,973.63,8967158.63,2020-07-11 11:00:00
547,1594468800,9208.94,9223.37,9195.0,9200.37,739.26,6811972.4,2020-07-11 12:00:00
548,1594472400,9224.66,9229.41,9201.0,9208.94,913.99,8421925.14,2020-07-11 13:00:00
549,1594476000,9231.35,9235.63,9203.99,9224.66,1058.36,9757256.06,2020-07-11 14:00:00
550,1594479600,9226.65,9233.16,9220.33,9231.35,756.66,6981417.53,2020-07-11 15:00:00
551,1594483200,9217.48,9253.79,9210.01,9226.65,1284.92,11859232.17,2020-07-11 16:00:00
552,1594486800,9219.5,9224.46,9203.57,9217.48,747.82,6892275.77,2020-07-11 17:00:00
553,1594490400,9225.64,9230.59,9203.0,9219.5,669.31,6170013.46,2020-07-11 18:00:00
554,1594494000,9205.11,9226.61,9201.94,9225.64,659.88,6078793.91,2020-07-11 19:00:00
555,1594497600,9216.86,9217.24,9201.55,9205.11,635.63,5853999.02,2020-07-11 20:00:00
556,1594501200,9220.21,9224.68,9207.74,9216.86,436.29,4020772.03,2020-07-11 21:00:00
557,1594504800,9218.41,9236.11,9210.36,9220.21,835.24,7704423.79,2020-07-11 22:00:00
558,1594508400,9234.03,9253.0,9218.02,9218.41,718.69,6638828.26,2020-07-11 23:00:00
559,1594512000,9250.99,9268.52,9230.61,9234.03,994.54,9199384.62,2020-07-12 00:00:00
560,1594515600,9268.56,9294.0,9243.48,9250.99,1859.8,17239899.28,2020-07-12 01:00:00
561,1594519200,9270.16,9280.01,9260.09,9268.56,761.17,7055384.96,2020-07-12 02:00:00
562,1594522800,9272.47,9284.15,9266.51,9270.16,858.52,7964222.17,2020-07-12 03:00:00
563,1594526400,9269.11,9286.69,9261.22,9272.47,788.58,7315436.46,2020-07-12 04:00:00
564,1594530000,9270.51,9278.08,9253.48,9269.11,739.78,6855454.05,2020-07-12 05:00:00
565,1594533600,9255.59,9272.33,9250.64,9270.51,677.09,6270310.36,2020-07-12 06:00:00
566,1594537200,9255.92,9267.13,9242.9,9255.59,844.81,7820071.58,2020-07-12 07:00:00
567,1594540800,9254.52,9273.2,9250.0,9255.92,729.74,6759066.8,2020-07-12 08:00:00
568,1594544400,9262.12,9262.83,9241.51,9254.52,869.9,8049649.51,2020-07-12 09:00:00
569,1594548000,9258.16,9271.97,9254.81,9262.12,888.02,8226217.28,2020-07-12 10:00:00
570,1594551600,9245.28,9261.65,9242.08,9258.16,1064.1,9843863.44,2020-07-12 11:00:00
571,1594555200,9267.28,9271.74,9243.0,9245.28,932.47,8634627.06,2020-07-12 12:00:00
572,1594558800,9210.0,9345.0,9182.0,9267.28,6483.22,59948281.4,2020-07-12 13:00:00
573,1594562400,9216.34,9228.32,9197.84,9210.0,1280.6,11798145.44,2020-07-12 14:00:00
574,1594566000,9215.69,9226.53,9207.0,9216.34,1041.65,9599015.57,2020-07-12 15:00:00
575,1594569600,9216.23,9224.37,9203.32,9215.69,1136.86,10477615.81,2020-07-12 16:00:00
576,1594573200,9216.83,9220.0,9206.1,9216.23,549.91,5065815.3,2020-07-12 17:00:00
577,1594576800,9218.54,9223.56,9209.47,9216.83,603.69,5563816.33,2020-07-12 18:00:00
578,1594580400,9220.28,9235.0,9157.5,9218.54,1816.35,16702318.32,2020-07-12 19:00:00
579,1594584000,9230.87,9232.87,9212.83,9220.28,751.4,6932001.17,2020-07-12 20:00:00
580,1594587600,9260.6,9272.72,9220.39,9230.87,1009.91,9341728.87,2020-07-12 21:00:00
581,1594591200,9298.46,9327.0,9260.6,9260.6,2258.47,20988055.79,2020-07-12 22:00:00
582,1594594800,9302.75,9305.0,9272.0,9298.46,1932.1,17940999.9,2020-07-12 23:00:00
583,1594598400,9275.81,9321.34,9265.53,9302.75,1810.63,16824797.24,2020-07-13 00:00:00
584,1594602000,9284.56,9307.76,9271.87,9275.81,1895.22,17602315.11,2020-07-13 01:00:00
585,1594605600,9284.16,9290.82,9274.99,9284.56,976.05,9059901.54,2020-07-13 02:00:00
586,1594609200,9271.99,9289.79,9270.92,9284.16,761.23,7063421.86,2020-07-13 03:00:00
587,1594612800,9269.22,9284.99,9264.6,9271.99,1107.7,10273026.96,2020-07-13 04:00:00
588,1594616400,9284.97,9286.59,9267.57,9269.22,1332.83,12368195.38,2020-07-13 05:00:00
589,1594620000,9260.19,9291.0,9244.55,9284.97,1806.68,16752064.83,2020-07-13 06:00:00
590,1594623600,9270.01,9282.97,9257.68,9260.19,1533.11,14210909.47,2020-07-13 07:00:00
591,1594627200,9283.12,9290.0,9264.17,9270.01,1908.6,17708424.37,2020-07-13 08:00:00
592,1594630800,9284.2,9291.99,9273.11,9283.12,1616.39,15004818.15,2020-07-13 09:00:00
593,1594634400,9289.02,9304.56,9266.21,9284.2,2290.37,21258601.31,2020-07-13 10:00:00
594,1594638000,9309.04,9318.0,9287.0,9289.02,2049.01,19058505.26,2020-07-13 11:00:00
595,1594641600,9315.75,9343.82,9278.0,9309.04,2989.01,27826997.95,2020-07-13 12:00:00
596,1594645200,9316.94,9333.99,9293.0,9315.75,2229.86,20766119.75,2020-07-13 13:00:00
597,1594648800,9303.02,9329.9,9301.72,9316.94,1507.44,14044972.26,2020-07-13 14:00:00
598,1594652400,9290.38,9320.4,9281.15,9303.02,1888.67,17567910.1,2020-07-13 15:00:00
599,1594656000,9303.06,9305.0,9288.65,9290.38,1255.42,11671494.46,2020-07-13 16:00:00
600,1594659600,9316.3,9323.0,9302.7,9303.06,1762.81,16420039.93,2020-07-13 17:00:00
601,1594663200,9290.23,9316.3,9268.0,9316.3,2013.31,18701219.71,2020-07-13 18:00:00
602,1594666800,9235.07,9290.23,9200.89,9290.23,4783.84,44167534.33,2020-07-13 19:00:00
603,1594670400,9252.77,9271.85,9217.76,9235.07,2097.54,19382547.3,2020-07-13 20:00:00
604,1594674000,9252.61,9265.61,9239.51,9252.77,1043.42,9654182.1,2020-07-13 21:00:00
605,1594677600,9242.07,9252.61,9220.16,9252.61,1254.1,11585394.23,2020-07-13 22:00:00
606,1594681200,9242.62,9250.0,9227.0,9242.07,826.85,7640693.2,2020-07-13 23:00:00
607,1594684800,9223.59,9242.62,9220.0,9242.62,1989.69,18363615.12,2020-07-14 00:00:00
608,1594688400,9238.56,9245.41,9211.25,9223.59,1136.89,10498517.64,2020-07-14 01:00:00
609,1594692000,9227.13,9246.72,9222.63,9238.56,978.4,9035331.56,2020-07-14 02:00:00
610,1594695600,9217.11,9236.11,9216.67,9227.13,1090.23,10059568.2,2020-07-14 03:00:00
611,1594699200,9189.97,9218.59,9151.0,9217.11,3693.92,33923881.36,2020-07-14 04:00:00
612,1594702800,9188.15,9195.25,9169.8,9189.97,1348.08,12381532.43,2020-07-14 05:00:00
613,1594706400,9188.99,9203.68,9180.76,9188.15,1359.19,12496735.01,2020-07-14 06:00:00
614,1594710000,9181.01,9196.79,9180.0,9188.99,1170.2,10752276.92,2020-07-14 07:00:00
615,1594713600,9193.83,9210.31,9179.09,9181.01,1749.99,16093043.79,2020-07-14 08:00:00
616,1594717200,9199.51,9204.08,9190.0,9193.83,2371.09,21809541.26,2020-07-14 09:00:00
617,1594720800,9184.12,9200.94,9169.75,9199.51,2817.44,25872306.76,2020-07-14 10:00:00
618,1594724400,9232.95,9238.59,9113.0,9184.12,4405.63,40465212.2,2020-07-14 11:00:00
619,1594728000,9205.17,9242.0,9204.27,9232.95,2466.74,22749592.79,2020-07-14 12:00:00
620,1594731600,9201.81,9225.08,9189.9,9205.17,2295.13,21131448.42,2020-07-14 13:00:00
621,1594735200,9213.01,9222.95,9182.02,9201.81,1602.56,14749009.48,2020-07-14 14:00:00
622,1594738800,9219.21,9239.2,9207.99,9213.01,2480.46,22877849.68,2020-07-14 15:00:00
623,1594742400,9228.28,9237.06,9209.37,9219.21,2203.7,20332498.21,2020-07-14 16:00:00
624,1594746000,9248.23,9275.0,9219.01,9228.28,3016.13,27874431.32,2020-07-14 17:00:00
625,1594749600,9249.4,9260.0,9241.37,9248.23,2130.25,19707741.75,2020-07-14 18:00:00
626,1594753200,9268.92,9270.0,9242.28,9249.4,1374.56,12721700.73,2020-07-14 19:00:00
627,1594756800,9268.93,9276.54,9258.95,9268.92,1192.92,11055808.41,2020-07-14 20:00:00
628,1594760400,9241.36,9279.54,9235.79,9268.93,1066.39,9867329.05,2020-07-14 21:00:00
629,1594764000,9255.31,9268.22,9240.76,9241.36,1122.83,10394649.0,2020-07-14 22:00:00
630,1594767600,9255.85,9267.62,9249.55,9255.31,710.13,6575465.36,2020-07-14 23:00:00
631,1594771200,9261.04,9276.49,9254.86,9255.85,1348.31,12490600.15,2020-07-15 00:00:00
632,1594774800,9251.46,9264.2,9238.31,9261.04,810.69,7499727.49,2020-07-15 01:00:00
633,1594778400,9241.42,9253.16,9237.7,9251.46,747.59,6911255.5,2020-07-15 02:00:00
634,1594782000,9234.85,9250.95,9227.71,9241.42,860.7,7954138.63,2020-07-15 03:00:00
635,1594785600,9245.88,9247.07,9222.57,9234.85,999.46,9229970.77,2020-07-15 04:00:00
636,1594789200,9244.4,9248.0,9236.97,9245.88,844.69,7807350.66,2020-07-15 05:00:00
637,1594792800,9234.77,9249.47,9230.0,9244.4,1256.52,11607300.45,2020-07-15 06:00:00
638,1594796400,9231.21,9235.0,9218.67,9234.77,1651.41,15237761.89,2020-07-15 07:00:00
639,1594800000,9220.92,9232.69,9200.26,9231.21,2139.1,19723615.67,2020-07-15 08:00:00
640,1594803600,9225.99,9227.84,9188.0,9220.92,2064.53,19013222.73,2020-07-15 09:00:00
641,1594807200,9243.5,9249.98,9220.84,9225.99,2675.59,24717201.29,2020-07-15 10:00:00
642,1594810800,9219.27,9248.98,9212.43,9243.5,2150.42,19860864.29,2020-07-15 11:00:00
643,1594814400,9245.46,9247.6,9211.99,9219.27,1906.55,17605248.81,2020-07-15 12:00:00
644,1594818000,9229.15,9246.82,9218.47,9245.46,1880.99,17366030.23,2020-07-15 13:00:00
645,1594821600,9242.47,9244.65,9221.39,9229.15,2132.32,19687331.78,2020-07-15 14:00:00
646,1594825200,9204.98,9248.0,9197.0,9242.47,3132.66,28874831.39,2020-07-15 15:00:00
647,1594828800,9211.37,9215.43,9186.57,9204.98,1969.92,18131962.17,2020-07-15 16:00:00
648,1594832400,9206.84,9225.06,9204.91,9211.37,1152.27,10619960.08,2020-07-15 17:00:00
649,1594836000,9186.71,9219.64,9160.57,9206.84,2048.0,18834316.79,2020-07-15 18:00:00
650,1594839600,9185.46,9199.56,9167.03,9186.71,1953.47,17943632.87,2020-07-15 19:00:00
651,1594843200,9219.48,9223.32,9179.06,9185.46,1269.94,11690894.42,2020-07-15 20:00:00
652,1594846800,9231.78,9237.27,9205.2,9219.48,1591.67,14680535.32,2020-07-15 21:00:00
653,1594850400,9206.32,9234.17,9206.32,9231.78,1088.95,10037100.85,2020-07-15 22:00:00
654,1594854000,9197.6,9214.24,9188.88,9206.32,1377.83,12676829.25,2020-07-15 23:00:00
655,1594857600,9213.54,9219.0,9177.77,9197.6,1302.13,11977126.31,2020-07-16 00:00:00
656,1594861200,9221.6,9222.64,9206.85,9213.54,934.91,8616505.98,2020-07-16 01:00:00
657,1594864800,9200.99,9226.15,9200.0,9221.6,865.5,7971414.72,2020-07-16 02:00:00
658,1594868400,9203.59,9206.79,9192.0,9200.99,1005.77,9252860.69,2020-07-16 03:00:00
659,1594872000,9204.01,9216.82,9202.15,9203.59,995.86,9171736.53,2020-07-16 04:00:00
660,1594875600,9199.02,9210.0,9190.62,9204.01,1226.27,11282608.88,2020-07-16 05:00:00
661,1594879200,9177.11,9208.0,9151.99,9199.02,2143.95,19692659.45,2020-07-16 06:00:00
662,1594882800,9123.69,9177.47,9084.0,9177.11,5280.65,48227578.17,2020-07-16 07:00:00
663,1594886400,9123.01,9140.0,9101.5,9123.69,2197.57,20049079.58,2020-07-16 08:00:00
664,1594890000,9069.98,9123.02,9053.0,9123.01,4466.11,40563223.85,2020-07-16 09:00:00
665,1594893600,9100.0,9100.0,9047.25,9069.98,3348.73,30382943.52,2020-07-16 10:00:00
666,1594897200,9081.61,9109.0,9078.7,9100.0,1810.62,16469753.64,2020-07-16 11:00:00
667,1594900800,9080.0,9105.75,9078.91,9081.61,1531.35,13920720.42,2020-07-16 12:00:00
668,1594904400,9082.66,9098.24,9069.31,9080.0,1825.55,16583965.14,2020-07-16 13:00:00
669,1594908000,9110.64,9120.0,9069.99,9082.66,2085.89,18970527.83,2020-07-16 14:00:00
670,1594911600,9125.26,9130.1,9099.76,9110.64,1857.98,16935505.33,2020-07-16 15:00:00
671,1594915200,9116.56,9143.65,9112.09,9125.26,1939.03,17702172.54,2020-07-16 16:00:00
672,1594918800,9125.21,9137.0,9115.05,9116.56,1580.53,14426959.59,2020-07-16 17:00:00
673,1594922400,9125.19,9153.0,9121.0,9125.21,1627.53,14872544.85,2020-07-16 18:00:00
674,1594926000,9126.13,9131.59,9120.27,9125.19,1078.6,9843425.5,2020-07-16 19:00:00
675,1594929600,9111.19,9133.0,9091.1,9126.13,1467.41,13366906.25,2020-07-16 20:00:00
676,1594933200,9126.11,9137.41,9111.19,9111.19,766.09,6986841.7,2020-07-16 21:00:00
677,1594936800,9138.13,9146.35,9126.1,9126.11,907.88,8294549.87,2020-07-16 22:00:00
678,1594940400,9133.72,9147.9,9127.21,9138.13,1129.67,10322056.67,2020-07-16 23:00:00
679,1594944000,9117.47,9142.06,9114.83,9133.72,991.88,9053639.65,2020-07-17 00:00:00
680,1594947600,9118.05,9140.0,9116.15,9117.47,889.92,8122121.81,2020-07-17 01:00:00
681,1594951200,9123.85,9135.0,9115.01,9118.05,867.15,7913113.53,2020-07-17 02:00:00
682,1594954800,9119.81,9126.0,9105.11,9123.85,768.73,7008640.42,2020-07-17 03:00:00
683,1594958400,9115.95,9125.88,9105.39,9119.81,993.42,9056279.78,2020-07-17 04:00:00
684,1594962000,9102.39,9122.02,9089.81,9115.95,1594.53,14519457.23,2020-07-17 05:00:00
685,1594965600,9121.64,9133.93,9102.38,9102.39,1273.79,11621919.11,2020-07-17 06:00:00
686,1594969200,9109.94,9133.22,9107.0,9121.64,1299.89,11856894.82,2020-07-17 07:00:00
687,1594972800,9109.99,9115.97,9095.23,9109.94,1339.8,12202794.7,2020-07-17 08:00:00
688,1594976400,9123.0,9126.83,9100.29,9109.99,1464.46,13347400.12,2020-07-17 09:00:00
689,1594980000,9117.69,9129.37,9112.05,9123.0,1146.88,10460627.5,2020-07-17 10:00:00
690,1594983600,9138.92,9142.07,9101.0,9117.69,1525.34,13909314.54,2020-07-17 11:00:00
691,1594987200,9162.87,9186.83,9138.92,9138.92,2773.02,25421277.65,2020-07-17 12:00:00
692,1594990800,9161.58,9174.0,9145.0,9162.87,1313.36,12029940.19,2020-07-17 13:00:00
693,1594994400,9152.19,9163.24,9139.91,9161.58,1316.18,12043937.37,2020-07-17 14:00:00
694,1594998000,9148.37,9164.54,9143.08,9152.19,1329.23,12167154.55,2020-07-17 15:00:00
695,1595001600,9152.09,9162.38,9142.0,9148.37,1182.31,10822242.41,2020-07-17 16:00:00
696,1595005200,9149.87,9155.0,9128.0,9152.09,1217.84,11137474.68,2020-07-17 17:00:00
697,1595008800,9161.74,9170.0,9148.54,9149.87,1348.07,12351590.93,2020-07-17 18:00:00
698,1595012400,9164.75,9168.94,9152.55,9161.74,720.26,6597436.61,2020-07-17 19:00:00
699,1595016000,9155.45,9180.0,9151.95,9164.75,911.69,8357081.22,2020-07-17 20:00:00
700,1595019600,9151.38,9164.37,9147.2,9155.45,582.78,5335725.53,2020-07-17 21:00:00
701,1595023200,9162.82,9162.89,9144.05,9151.38,560.83,5133981.76,2020-07-17 22:00:00
702,1595026800,9154.32,9167.94,9153.83,9162.82,642.99,5890299.47,2020-07-17 23:00:00
703,1595030400,9149.97,9168.88,9146.91,9154.32,1221.98,11190679.98,2020-07-18 00:00:00
704,1595034000,9140.44,9155.2,9139.78,9149.97,936.09,8564936.66,2020-07-18 01:00:00
705,1595037600,9142.24,9145.99,9121.1,9140.44,1306.11,11932330.07,2020-07-18 02:00:00
706,1595041200,9135.02,9142.25,9123.88,9142.24,767.38,7010266.66,2020-07-18 03:00:00
707,1595044800,9140.54,9146.34,9127.73,9135.02,753.33,6883975.04,2020-07-18 04:00:00
708,1595048400,9135.63,9143.61,9128.9,9140.54,606.74,5542557.26,2020-07-18 05:00:00
709,1595052000,9133.47,9139.39,9131.87,9135.63,586.19,5355550.36,2020-07-18 06:00:00
710,1595055600,9132.37,9138.83,9130.56,9133.47,636.56,5815257.43,2020-07-18 07:00:00
711,1595059200,9153.42,9158.34,9123.92,9132.37,990.1,9042638.79,2020-07-18 08:00:00
712,1595062800,9165.83,9219.3,9153.42,9153.42,2658.39,24402196.13,2020-07-18 09:00:00
713,1595066400,9166.97,9179.18,9164.98,9165.83,816.71,7489563.89,2020-07-18 10:00:00
714,1595070000,9159.9,9175.59,9157.05,9166.97,853.16,7821403.33,2020-07-18 11:00:00
715,1595073600,9165.69,9174.59,9159.41,9159.9,737.57,6761367.62,2020-07-18 12:00:00
716,1595077200,9167.54,9175.0,9158.43,9165.69,822.47,7539533.29,2020-07-18 13:00:00
717,1595080800,9163.66,9168.52,9153.42,9167.54,875.92,8022181.49,2020-07-18 14:00:00
718,1595084400,9169.57,9171.23,9163.66,9163.66,832.66,7633315.9,2020-07-18 15:00:00
719,1595088000,9164.57,9172.25,9158.55,9169.57,946.16,8671755.2,2020-07-18 16:00:00
720,1595091600,9169.63,9173.81,9163.21,9164.57,876.26,8033403.42,2020-07-18 17:00:00
721,1595095200,9183.0,9197.5,9165.92,9169.63,1422.85,13067716.39,2020-07-18 18:00:00
722,1595098800,9163.84,9200.0,9147.92,9183.0,1514.73,13903382.4,2020-07-18 19:00:00
723,1595102400,9172.09,9179.29,9156.49,9163.84,710.94,6519553.39,2020-07-18 20:00:00
724,1595106000,9171.15,9173.85,9162.35,9172.09,469.52,4304375.14,2020-07-18 21:00:00
725,1595109600,9164.73,9175.92,9161.85,9171.15,604.97,5546750.89,2020-07-18 22:00:00
726,1595113200,9170.28,9175.31,9164.32,9164.73,607.73,5573414.65,2020-07-18 23:00:00
727,1595116800,9177.82,9180.79,9168.34,9170.28,616.95,5661732.34,2020-07-19 00:00:00
728,1595120400,9161.89,9179.17,9159.32,9177.82,761.63,6983457.49,2020-07-19 01:00:00
729,1595124000,9157.52,9170.0,9153.94,9161.89,695.31,6370933.1,2020-07-19 02:00:00
730,1595127600,9153.41,9158.54,9140.38,9157.52,893.09,8172597.74,2020-07-19 03:00:00
731,1595131200,9153.22,9160.0,9145.2,9153.41,705.17,6455212.4,2020-07-19 04:00:00
732,1595134800,9143.79,9156.55,9142.0,9153.22,699.47,6398398.62,2020-07-19 05:00:00
733,1595138400,9157.4,9158.11,9139.27,9143.79,767.24,7018999.36,2020-07-19 06:00:00
734,1595142000,9154.78,9157.93,9153.57,9157.4,570.3,5221345.46,2020-07-19 07:00:00
735,1595145600,9155.77,9156.2,9138.81,9154.78,855.4,7824883.0,2020-07-19 08:00:00
736,1595149200,9153.89,9156.2,9143.0,9155.77,726.9,6650207.47,2020-07-19 09:00:00
737,1595152800,9124.94,9154.0,9101.35,9153.89,2301.47,20992993.97,2020-07-19 10:00:00
738,1595156400,9124.41,9136.24,9111.39,9124.94,1107.53,10105700.6,2020-07-19 11:00:00
739,1595160000,9132.32,9136.81,9110.0,9124.41,1214.26,11076673.05,2020-07-19 12:00:00
740,1595163600,9127.04,9135.0,9118.83,9132.32,887.01,8096338.77,2020-07-19 13:00:00
741,1595167200,9131.3,9135.0,9122.0,9127.04,753.06,6874546.97,2020-07-19 14:00:00
742,1595170800,9119.89,9135.51,9118.0,9131.3,1074.61,9809075.77,2020-07-19 15:00:00
743,1595174400,9148.15,9171.11,9116.31,9119.89,1466.43,13404329.68,2020-07-19 16:00:00
744,1595178000,9150.94,9158.65,9137.04,9148.15,929.8,8509230.9,2020-07-19 17:00:00
745,1595181600,9156.54,9161.96,9144.78,9150.94,771.46,7061215.7,2020-07-19 18:00:00
746,1595185200,9165.44,9165.54,9147.52,9156.54,801.72,7341304.28,2020-07-19 19:00:00
747,1595188800,9165.39,9171.69,9153.27,9165.44,1176.08,10777014.84,2020-07-19 20:00:00
748,1595192400,9170.01,9177.01,9154.68,9165.39,1086.82,9965044.39,2020-07-19 21:00:00
749,1595196000,9185.76,9204.74,9162.45,9170.01,2766.39,25420141.09,2020-07-19 22:00:00
750,1595199600,9208.99,9232.27,9185.76,9185.76,2423.91,22330611.02,2020-07-19 23:00:00
751,1595203200,9187.96,9221.52,9180.0,9208.99,1583.89,14576427.96,2020-07-20 00:00:00
752,1595206800,9177.55,9192.98,9175.83,9187.96,943.39,8665904.09,2020-07-20 01:00:00
753,1595210400,9188.72,9192.7,9174.35,9177.55,924.96,8496172.23,2020-07-20 02:00:00
754,1595214000,9191.99,9193.79,9179.48,9188.72,989.13,9089005.92,2020-07-20 03:00:00
755,1595217600,9180.28,9192.73,9173.6,9191.99,850.0,7806215.87,2020-07-20 04:00:00
756,1595221200,9193.86,9194.31,9179.85,9180.28,831.18,7634820.27,2020-07-20 05:00:00
757,1595224800,9180.59,9193.86,9179.06,9193.86,1093.97,10048999.79,2020-07-20 06:00:00
758,1595228400,9180.72,9182.07,9171.22,9180.59,1652.76,15167405.44,2020-07-20 07:00:00
759,1595232000,9188.31,9189.87,9177.57,9180.72,1374.86,12626901.6,2020-07-20 08:00:00
760,1595235600,9184.0,9190.0,9181.63,9188.31,1771.82,16278094.98,2020-07-20 09:00:00
761,1595239200,9155.34,9185.34,9131.0,9184.0,2467.55,22607629.94,2020-07-20 10:00:00
762,1595242800,9147.75,9163.87,9141.02,9155.34,1740.48,15931334.86,2020-07-20 11:00:00
763,1595246400,9162.38,9165.13,9140.82,9147.75,1754.11,16065530.73,2020-07-20 12:00:00
764,1595250000,9148.4,9163.64,9142.02,9162.38,1760.64,16119912.49,2020-07-20 13:00:00
765,1595253600,9169.99,9177.38,9146.16,9148.4,1642.48,15057624.96,2020-07-20 14:00:00
766,1595257200,9173.75,9179.75,9165.0,9169.99,1442.41,13230674.8,2020-07-20 15:00:00
767,1595260800,9175.64,9175.65,9160.15,9173.75,1392.59,12769329.87,2020-07-20 16:00:00
768,1595264400,9192.06,9203.6,9175.64,9175.64,2015.33,18521666.85,2020-07-20 17:00:00
769,1595268000,9180.48,9198.3,9172.76,9192.06,1588.23,14584226.31,2020-07-20 18:00:00
770,1595271600,9158.65,9185.36,9146.43,9180.48,3092.78,28342862.49,2020-07-20 19:00:00
771,1595275200,9172.08,9185.0,9151.44,9158.65,1612.77,14789907.95,2020-07-20 20:00:00
772,1595278800,9167.48,9173.56,9141.19,9172.08,821.43,7526045.48,2020-07-20 21:00:00
773,1595282400,9164.8,9175.0,9151.68,9167.48,1087.59,9968946.74,2020-07-20 22:00:00
774,1595286000,9160.78,9178.17,9155.85,9164.8,1024.42,9391647.66,2020-07-20 23:00:00
775,1595289600,9170.24,9174.66,9152.8,9160.78,1163.82,10669889.82,2020-07-21 00:00:00
776,1595293200,9178.56,9195.41,9169.89,9170.24,1324.68,12163984.04,2020-07-21 01:00:00
777,1595296800,9178.56,9185.98,9169.86,9178.56,828.28,7602627.54,2020-07-21 02:00:00
778,1595300400,9180.83,9181.61,9164.36,9178.56,1093.89,10034318.8,2020-07-21 03:00:00
779,1595304000,9175.06,9184.22,9173.34,9180.83,877.7,8056729.44,2020-07-21 04:00:00
780,1595307600,9189.53,9207.0,9174.64,9175.06,1440.28,13236521.57,2020-07-21 05:00:00
781,1595311200,9197.0,9202.3,9176.71,9189.53,1434.36,13181357.3,2020-07-21 06:00:00
782,1595314800,9315.29,9353.0,9193.42,9197.0,9540.59,88584270.01,2020-07-21 07:00:00
783,1595318400,9310.76,9335.86,9302.55,9315.29,4042.64,37670758.71,2020-07-21 08:00:00
784,1595322000,9315.29,9341.98,9310.5,9310.76,3035.54,28305249.07,2020-07-21 09:00:00
785,1595325600,9347.6,9350.0,9313.03,9315.29,2639.76,24638054.79,2020-07-21 10:00:00
786,1595329200,9344.63,9350.0,9327.08,9347.6,2059.82,19234559.75,2020-07-21 11:00:00
787,1595332800,9367.57,9395.91,9344.58,9344.63,6021.21,56439082.94,2020-07-21 12:00:00
788,1595336400,9408.98,9437.73,9365.1,9367.57,5942.03,55880560.56,2020-07-21 13:00:00
789,1595340000,9377.04,9420.0,9353.93,9408.98,3551.94,33341897.52,2020-07-21 14:00:00
790,1595343600,9338.0,9383.96,9325.0,9377.04,3027.64,28322779.17,2020-07-21 15:00:00
791,1595347200,9356.38,9359.32,9318.35,9338.0,2392.36,22342471.11,2020-07-21 16:00:00
792,1595350800,9365.26,9368.94,9343.06,9356.38,1679.27,15712788.58,2020-07-21 17:00:00
793,1595354400,9387.14,9387.94,9358.13,9365.26,2031.47,19040397.45,2020-07-21 18:00:00
794,1595358000,9354.35,9391.83,9342.62,9387.14,1678.89,15726869.83,2020-07-21 19:00:00
795,1595361600,9371.5,9372.33,9354.34,9354.35,1527.08,14300499.18,2020-07-21 20:00:00
796,1595365200,9375.88,9382.9,9352.27,9371.5,1140.35,10681911.24,2020-07-21 21:00:00
797,1595368800,9378.05,9391.25,9361.0,9375.88,958.03,8984030.32,2020-07-21 22:00:00
798,1595372400,9390.0,9390.0,9370.0,9378.05,981.92,9208916.03,2020-07-21 23:00:00
799,1595376000,9357.68,9392.82,9349.46,9390.0,1323.22,12400602.14,2020-07-22 00:00:00
800,1595379600,9363.61,9386.99,9349.73,9357.68,1472.91,13800148.56,2020-07-22 01:00:00
801,1595383200,9366.02,9375.62,9357.73,9363.61,1482.44,13886402.05,2020-07-22 02:00:00
802,1595386800,9359.06,9370.0,9354.06,9366.02,1270.17,11891561.13,2020-07-22 03:00:00
803,1595390400,9345.69,9367.5,9344.44,9359.06,1066.48,9979111.09,2020-07-22 04:00:00
804,1595394000,9342.65,9357.23,9327.81,9345.69,1683.53,15735540.05,2020-07-22 05:00:00
805,1595397600,9335.52,9350.0,9334.34,9342.65,1312.27,12262641.69,2020-07-22 06:00:00
806,1595401200,9302.0,9360.81,9261.0,9335.52,2808.14,26173681.35,2020-07-22 07:00:00
807,1595404800,9310.56,9325.13,9291.22,9302.0,2318.94,21589695.22,2020-07-22 08:00:00
808,1595408400,9315.39,9330.0,9303.7,9310.56,1884.45,17560407.72,2020-07-22 09:00:00
809,1595412000,9338.0,9343.22,9313.38,9315.39,1542.63,14389203.14,2020-07-22 10:00:00
810,1595415600,9344.68,9354.58,9318.64,9338.0,1615.34,15089240.38,2020-07-22 11:00:00
811,1595419200,9328.99,9345.14,9317.39,9344.68,1763.47,16456030.29,2020-07-22 12:00:00
812,1595422800,9329.75,9337.24,9317.9,9328.99,1524.4,14220329.76,2020-07-22 13:00:00
813,1595426400,9337.8,9339.94,9311.11,9329.75,1832.41,17085403.32,2020-07-22 14:00:00
814,1595430000,9338.14,9354.0,9330.78,9337.8,2045.23,19105050.49,2020-07-22 15:00:00
815,1595433600,9328.14,9346.44,9325.27,9338.14,2065.34,19288719.46,2020-07-22 16:00:00
816,1595437200,9364.31,9372.0,9328.02,9328.14,2264.14,21184540.0,2020-07-22 17:00:00
817,1595440800,9366.1,9379.25,9354.31,9364.31,1625.04,15223025.93,2020-07-22 18:00:00
818,1595444400,9373.88,9385.0,9357.4,9366.1,1776.94,16653391.22,2020-07-22 19:00:00
819,1595448000,9367.71,9385.44,9364.98,9373.88,1326.97,12438246.81,2020-07-22 20:00:00
820,1595451600,9374.25,9378.22,9360.0,9367.71,1206.68,11305162.51,2020-07-22 21:00:00
